"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"ANTIOQUIA","PUERTO TRIUNFO","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE DORADAL","ANTIOQUIA","PUERTO TRIUNFO","DIAGONAL 25 # 25 72","8342471","acueducto.alcantarillado@hotmail.com","Registro por la ESP","JHON SEBASTIAN PEREZ  ROJAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","PUERTO TRIUNFO","ALCANTARILLADO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE DORADAL","ANTIOQUIA","PUERTO TRIUNFO","DIAGONAL 25 # 25 72","8342471","acueducto.alcantarillado@hotmail.com","Registro por la ESP","JHON SEBASTIAN PEREZ  ROJAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","TORIBIO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE LOS SERVICIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE TORIBIO","CAUCA","TORIBIO","CARRERA 3 No 5 - 29 BARRIO LA UNION","8498281","acuedtoribio@hotmail.com","Registro por la ESP","LUIS ABEL GALVIS FERNANDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","TORIBIO","ALCANTARILLADO","OPERATIVA","ASOCIACION DE USUARIOS DE LOS SERVICIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE TORIBIO","CAUCA","TORIBIO","CARRERA 3 No 5 - 29 BARRIO LA UNION","8498281","acuedtoribio@hotmail.com","Registro por la ESP","LUIS ABEL GALVIS FERNANDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CANDELARIA","ACUEDUCTO","OPERATIVA","ASOCIACIÒN DE USUARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SAN JOAQUIN E.SP","VALLE DEL CAUCA","CANDELARIA","CALLE 6 No. 5 A-42","2619847","acueductosanjoaquin@hotmail.com","Registro por la ESP","AURA LUZ CLAROS DE BURBANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CANDELARIA","ALCANTARILLADO","OPERATIVA","ASOCIACIÒN DE USUARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SAN JOAQUIN E.SP","VALLE DEL CAUCA","CANDELARIA","CALLE 6 No. 5 A-42","2619847","acueductosanjoaquin@hotmail.com","Registro por la ESP","AURA LUZ CLAROS DE BURBANO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","CALDAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL CORRALA CORRALITA Y CORRALA PARTE BAJA","ANTIOQUIA","CALDAS","CARRERA 50 129 SUR 37 LOCAL 202","3064652","multiveredalcaldas2007@hotmail.com","Registro por la ESP","LUIS HUMBERTO LOAIZA URAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","CORPORACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO VEREDA SAN JOSE PARTE BAJA","ANTIOQUIA","SABANETA","Cra. 45 # 77 Sur 13","2881400","trapiche@epm.net.co","Registro por la ESP","ANTONIO JESUS  MONTOYA  OCHOA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CORDOBA","TIERRALTA","ACUEDUCTO","OPERATIVA","EMPRESAS PUBLICAS MUNICIPALES DE TIERRALTA E.S.P","CORDOBA","TIERRALTA","calle 12 Nº 22-40 barrio 19 de Marzo","7685328","joerosso10@hotmail.com","Registro por la ESP","JOSE ANTONIO ROSSO GENES","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CORDOBA","TIERRALTA","ALCANTARILLADO","OPERATIVA","EMPRESAS PUBLICAS MUNICIPALES DE TIERRALTA E.S.P","CORDOBA","TIERRALTA","calle 12 Nº 22-40 barrio 19 de Marzo","7685328","joerosso10@hotmail.com","Registro por la ESP","JOSE ANTONIO ROSSO GENES","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","TOCA","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DE TOCA","BOYACA","TOCA","CALLE 5 Nº 7 - 38 Tercer piso","7368221","alcaldia@toca-boyaca.gov.co","Registro por la ESP","SEGUNDO CRISANTO OCHOA  DIAZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TOCA","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DE TOCA","BOYACA","TOCA","CALLE 5 Nº 7 - 38 Tercer piso","7368221","alcaldia@toca-boyaca.gov.co","Registro por la ESP","SEGUNDO CRISANTO OCHOA  DIAZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","TOCA","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DE TOCA","BOYACA","TOCA","CALLE 5 Nº 7 - 38 Tercer piso","7368221","alcaldia@toca-boyaca.gov.co","Registro por la ESP","SEGUNDO CRISANTO OCHOA  DIAZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","VENTAQUEMADA","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE VENTAQUEMADA","BOYACA","VENTAQUEMADA","C 4 No 3  17","7366001","alcaldia@ventaquemada-boyaca.gov.co","Registro por la ESP","NELSON BOHORQUEZ OTALORA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","VENTAQUEMADA","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE VENTAQUEMADA","BOYACA","VENTAQUEMADA","C 4 No 3  17","7366001","alcaldia@ventaquemada-boyaca.gov.co","Registro por la ESP","NELSON BOHORQUEZ OTALORA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","VENTAQUEMADA","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE VENTAQUEMADA","BOYACA","VENTAQUEMADA","C 4 No 3  17","7366001","alcaldia@ventaquemada-boyaca.gov.co","Registro por la ESP","NELSON BOHORQUEZ OTALORA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","TURBO","ACUEDUCTO","OPERATIVA","TURBO EXPRESS ACUATURBO","ANTIOQUIA","TURBO","CURRULAO CAR 50A Nº 50-48","8207432","corre45@yahoo.com","Registro por la ESP","NOEL ANTONIO ESPINOZA CORREA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","DAGUA","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL MUNICIPIO DE DAGUA","VALLE DEL CAUCA","DAGUA","km. 29 via al mar","5572525","auvaespvergel@gmail.com","Registro por la ESP","MARIA FERNANDA PALACIOS GALVEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","SILVIA","ACUEDUCTO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SILVIA CAUCA EMSILVIA ESP","CAUCA","SILVIA","Carrera 3 #15-02 Barrio San Agustin Colina de Belen","8251168","eaasespd@yahoo.com.co","Registro por la ESP","DIEGO ALONSO GIL VILLAMARIN","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","SILVIA","ALCANTARILLADO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SILVIA CAUCA EMSILVIA ESP","CAUCA","SILVIA","Carrera 3 #15-02 Barrio San Agustin Colina de Belen","8251168","eaasespd@yahoo.com.co","Registro por la ESP","DIEGO ALONSO GIL VILLAMARIN","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","SILVIA","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SILVIA CAUCA EMSILVIA ESP","CAUCA","SILVIA","Carrera 3 #15-02 Barrio San Agustin Colina de Belen","8251168","eaasespd@yahoo.com.co","Registro por la ESP","DIEGO ALONSO GIL VILLAMARIN","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","CORPORACION ACUEDUCTO Y ALCANTARILLADO VEREDA CAÑAVERALEJO E.S.P","ANTIOQUIA","SABANETA","calle 78 sur # 35 - 213","2885021","jhony.camp@hotmail.com","Registro por la ESP","JHON JAIRO GOMEZ ALZATE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO MULTIVEREDAL SANTA ELENA","ANTIOQUIA","MEDELLIN","Corregimiento Santa Elena","4790455","acuesanta@hotmail.com","Registro por la ESP","LUIS ALBERTO  ATEHORTUA  GRISALES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ALCANTARILLADO","OPERATIVA","CORPORACION DE ACUEDUCTO MULTIVEREDAL SANTA ELENA","ANTIOQUIA","MEDELLIN","Corregimiento Santa Elena","4790455","acuesanta@hotmail.com","Registro por la ESP","LUIS ALBERTO  ATEHORTUA  GRISALES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","SAN PABLO DE BORBUR","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE SAN PABLO DE BORBUR","BOYACA","SAN PABLO DE BORBUR","ALCALDIA MUNICIPAL","7258186","alcaldia@sanpablodeborbur-boyaca.gov.co","Registro por la ESP","NEYDER MAURICIO OBANDO FORERO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","SAN PABLO DE BORBUR","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE SAN PABLO DE BORBUR","BOYACA","SAN PABLO DE BORBUR","ALCALDIA MUNICIPAL","7258186","alcaldia@sanpablodeborbur-boyaca.gov.co","Registro por la ESP","NEYDER MAURICIO OBANDO FORERO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","SAN PABLO DE BORBUR","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE SAN PABLO DE BORBUR","BOYACA","SAN PABLO DE BORBUR","ALCALDIA MUNICIPAL","7258186","alcaldia@sanpablodeborbur-boyaca.gov.co","Registro por la ESP","NEYDER MAURICIO OBANDO FORERO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CALDAS","ARANZAZU","ACUEDUCTO","OPERATIVA","AGUAS DE ARANZAZU S.A. E.S.P.","CALDAS","ARANZAZU","Carrera 6 N° 6-23 Piso 1","8510346","aguaran@gmail.com","Registro por la ESP","CLAUDIA PATRICIA GOMEZ MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CALDAS","ARANZAZU","ALCANTARILLADO","OPERATIVA","AGUAS DE ARANZAZU S.A. E.S.P.","CALDAS","ARANZAZU","Carrera 6 N° 6-23 Piso 1","8510346","aguaran@gmail.com","Registro por la ESP","CLAUDIA PATRICIA GOMEZ MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CALDAS","ARANZAZU","ASEO","OPERATIVA","AGUAS DE ARANZAZU S.A. E.S.P.","CALDAS","ARANZAZU","Carrera 6 N° 6-23 Piso 1","8510346","aguaran@gmail.com","Registro por la ESP","CLAUDIA PATRICIA GOMEZ MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"NARINO","SAN PABLO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS MUNICIPALES DE SAN PABLO E.S.P.","NARINO","SAN PABLO","Carrera 2ª Calle 1ª Centro de Desarrollo Comunitario","7285223","FREDJOJOA@HOTMAIL.COM","Registro por la ESP","ADRIANA LUCIA ALVARES PAREJA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"NARINO","SAN PABLO","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS MUNICIPALES DE SAN PABLO E.S.P.","NARINO","SAN PABLO","Carrera 2ª Calle 1ª Centro de Desarrollo Comunitario","7285223","FREDJOJOA@HOTMAIL.COM","Registro por la ESP","ADRIANA LUCIA ALVARES PAREJA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"NARINO","SAN PABLO","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS MUNICIPALES DE SAN PABLO E.S.P.","NARINO","SAN PABLO","Carrera 2ª Calle 1ª Centro de Desarrollo Comunitario","7285223","FREDJOJOA@HOTMAIL.COM","Registro por la ESP","ADRIANA LUCIA ALVARES PAREJA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","COCORNA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE COCORNA E.S.P.","ANTIOQUIA","COCORNA","CALLE 20  No 20-26","8344267","esp@cocorna-antioquia.gov.co","Registro por la ESP","MARIA ISABEL  GIL GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","COCORNA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE COCORNA E.S.P.","ANTIOQUIA","COCORNA","CALLE 20  No 20-26","8344267","esp@cocorna-antioquia.gov.co","Registro por la ESP","MARIA ISABEL  GIL GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","COCORNA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE COCORNA E.S.P.","ANTIOQUIA","COCORNA","CALLE 20  No 20-26","8344267","esp@cocorna-antioquia.gov.co","Registro por la ESP","MARIA ISABEL  GIL GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"NORTE DE SANTANDER","TOLEDO","ACUEDUCTO","OPERATIVA","UNIDAD ADMINISTRATIVA DE SERVICOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO","NORTE DE SANTANDER","TOLEDO","calle 13 N0 5-35 NUEVA SEDE ADMINISTRATIVA","5670028","serviciospublicostoledo@gmail.com","Registro por la ESP","VICTOR ARMANDO GAMBOA VELASCO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","TOLEDO","ALCANTARILLADO","OPERATIVA","UNIDAD ADMINISTRATIVA DE SERVICOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO","NORTE DE SANTANDER","TOLEDO","calle 13 N0 5-35 NUEVA SEDE ADMINISTRATIVA","5670028","serviciospublicostoledo@gmail.com","Registro por la ESP","VICTOR ARMANDO GAMBOA VELASCO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","TOLEDO","ASEO","OPERATIVA","UNIDAD ADMINISTRATIVA DE SERVICOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO ALCANTARILLADO Y ASEO","NORTE DE SANTANDER","TOLEDO","calle 13 N0 5-35 NUEVA SEDE ADMINISTRATIVA","5670028","serviciospublicostoledo@gmail.com","Registro por la ESP","VICTOR ARMANDO GAMBOA VELASCO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"MAGDALENA","PEDRAZA","ACUEDUCTO","OPERATIVA","UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DE  PEDRAZA MAGDALENA","MAGDALENA","PEDRAZA","Calle 5 # 4 -27","0000000","contactenos@pedraza-magdalena.gov.co","Registro por la ESP","CESAR ENRIQUE RODRIGUEZ OSPINO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"MAGDALENA","PEDRAZA","ALCANTARILLADO","OPERATIVA","UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DE  PEDRAZA MAGDALENA","MAGDALENA","PEDRAZA","Calle 5 # 4 -27","0000000","contactenos@pedraza-magdalena.gov.co","Registro por la ESP","CESAR ENRIQUE RODRIGUEZ OSPINO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"MAGDALENA","PEDRAZA","ASEO","OPERATIVA","UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DE  PEDRAZA MAGDALENA","MAGDALENA","PEDRAZA","Calle 5 # 4 -27","0000000","contactenos@pedraza-magdalena.gov.co","Registro por la ESP","CESAR ENRIQUE RODRIGUEZ OSPINO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACIÓN DE ACUEDUCTO SAN JOSÉ","ANTIOQUIA","MEDELLIN","VEREDA SAN JOSE","3222260","c.acueductosanjose@gmail.com","Registro por la ESP","OLGA LUCIA MARIN  BENJUMEA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"TOLIMA","ANZOATEGUI","ACUEDUCTO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE ANZOATEGUI","TOLIMA","ANZOATEGUI","Calle 13 entre Carreras 2 y 3 Palacio Municipal Piso 2","2810088","oficianaserviciospublicos@anzoategui-tolima.gov.co","Registro por la ESP","OSCAR FERNANDO  TOVAR BERNAL","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"TOLIMA","ANZOATEGUI","ALCANTARILLADO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE ANZOATEGUI","TOLIMA","ANZOATEGUI","Calle 13 entre Carreras 2 y 3 Palacio Municipal Piso 2","2810088","oficianaserviciospublicos@anzoategui-tolima.gov.co","Registro por la ESP","OSCAR FERNANDO  TOVAR BERNAL","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"TOLIMA","ANZOATEGUI","ASEO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE ANZOATEGUI","TOLIMA","ANZOATEGUI","Calle 13 entre Carreras 2 y 3 Palacio Municipal Piso 2","2810088","oficianaserviciospublicos@anzoategui-tolima.gov.co","Registro por la ESP","OSCAR FERNANDO  TOVAR BERNAL","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","FLORENCIA","ASEO","OPERATIVA","MUNICIPIO DE FLORENCIA CAUCA","CAUCA","FLORENCIA","carrera 4 No 3-34","8264694","jimmyadf@latinmail.com","Registro por la ESP","JOSE MIGUEL PAZ  BALLESTEROS","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"NORTE DE SANTANDER","PUERTO SANTANDER","ACUEDUCTO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS MUNICIPALES DEL MUNICIPIO DE PUERTO SANTANDER","NORTE DE SANTANDER","PUERTO SANTANDER","CARRERA 3 Nº 2-35","5660135","alcaldia@puertosantander-nortedesantander.gov.co","Registro por la ESP","MARIA VIRGINIA  TORRES CALBATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","PUERTO SANTANDER","ALCANTARILLADO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS MUNICIPALES DEL MUNICIPIO DE PUERTO SANTANDER","NORTE DE SANTANDER","PUERTO SANTANDER","CARRERA 3 Nº 2-35","5660135","alcaldia@puertosantander-nortedesantander.gov.co","Registro por la ESP","MARIA VIRGINIA  TORRES CALBATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","PUERTO SANTANDER","ASEO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS MUNICIPALES DEL MUNICIPIO DE PUERTO SANTANDER","NORTE DE SANTANDER","PUERTO SANTANDER","CARRERA 3 Nº 2-35","5660135","alcaldia@puertosantander-nortedesantander.gov.co","Registro por la ESP","MARIA VIRGINIA  TORRES CALBATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","SANTIAGO","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTIAGO","NORTE DE SANTANDER","SANTIAGO","CARRERA 3 # 2-31 CENTRO","5856511","alcaldia@santiago-nortedesantander.gov.co","Registro por la ESP","ALVARO URENA GOMEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","SANTIAGO","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTIAGO","NORTE DE SANTANDER","SANTIAGO","CARRERA 3 # 2-31 CENTRO","5856511","alcaldia@santiago-nortedesantander.gov.co","Registro por la ESP","ALVARO URENA GOMEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","SANTIAGO","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTIAGO","NORTE DE SANTANDER","SANTIAGO","CARRERA 3 # 2-31 CENTRO","5856511","alcaldia@santiago-nortedesantander.gov.co","Registro por la ESP","ALVARO URENA GOMEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","UBAQUE","ACUEDUCTO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE UBAQUE","CUNDINAMARCA","UBAQUE","CARRERA 3 NO. 2 -46","8487003","serviciospublicos@ubaque-cundinamarca.gov.co","Registro por la ESP","AIDA LILIANA VELASQUEZ PARDO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","UBAQUE","ALCANTARILLADO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE UBAQUE","CUNDINAMARCA","UBAQUE","CARRERA 3 NO. 2 -46","8487003","serviciospublicos@ubaque-cundinamarca.gov.co","Registro por la ESP","AIDA LILIANA VELASQUEZ PARDO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","UBAQUE","ASEO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE UBAQUE","CUNDINAMARCA","UBAQUE","CARRERA 3 NO. 2 -46","8487003","serviciospublicos@ubaque-cundinamarca.gov.co","Registro por la ESP","AIDA LILIANA VELASQUEZ PARDO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","JERICO","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE JERICO","BOYACA","JERICO","Carrera 4 Nº 3 - 71","7880321","alcaldia@jerico-boyaca.gov.co","Registro por la ESP","MAYERLY BAEZ MERCHAN","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","JERICO","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE JERICO","BOYACA","JERICO","Carrera 4 Nº 3 - 71","7880321","alcaldia@jerico-boyaca.gov.co","Registro por la ESP","MAYERLY BAEZ MERCHAN","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","JERICO","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE JERICO","BOYACA","JERICO","Carrera 4 Nº 3 - 71","7880321","alcaldia@jerico-boyaca.gov.co","Registro por la ESP","MAYERLY BAEZ MERCHAN","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"QUINDIO","CORDOBA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE CORDOBA QUINDIO  E.S.P. S.A.S.","QUINDIO","CORDOBA","CRA 10 CALLE 14 ESQ piso 1","7545307","esacor_esp@hotmail.com","Registro por la ESP","MEYER ALEXANDER  SUAREZ HERRERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"QUINDIO","CORDOBA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE CORDOBA QUINDIO  E.S.P. S.A.S.","QUINDIO","CORDOBA","CRA 10 CALLE 14 ESQ piso 1","7545307","esacor_esp@hotmail.com","Registro por la ESP","MEYER ALEXANDER  SUAREZ HERRERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CALDAS","VICTORIA","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE ASEO DE VICTORIA S.A. E.S.P.","CALDAS","VICTORIA","Calle 9 # 6 - 29","3206869","contactenos@emav-caldas.gov.co","Registro por la ESP","JOSE EDGAR CASTRO CASTANEDA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
